81.24192267542664,0,0,0,0,0,97.32933781753577,0,0,106.94157283301944,85.85598406634216,12.0,0,101.10019782374316,69.85699678629192,21.587033144922902,0
75.76938695805846,0,0,0,0,0,97.32933781753577,0,0,108.01041616436815,87.92041856133307,0,0,103.46980235798269,70.05890378816957,22.192341021172147,0
79.7699818227383,0,36.89512162874653,0,0,0,98.36793176640444,0,0,108.42163068318055,86.83893136145792,0,0,102.6498904042279,70.26378868236469,22.677080940897135,0
85.23496934944014,0,0,0,0,0,100.31948963187563,0,0,109.48972554536796,87.65842800324451,0,0,105.27226605331529,68.48539990392113,22.4610774452162,0
82.17207554881402,0,0,0,0,0,99.32270636667126,0,0,108.91510455395982,89.02948949645842,0,0,107.64757312638311,69.85699678629192,0,0
82.0792300158816,0,38.91015291668744,0,0,0,101.2780825252927,0,0,110.47624178980746,88.23264701911646,0,0,105.9681555940274,70.26378868236469,24.73863375370596,0
80.77747210701756,0,0,0,0,0,100.2808556006579,0,0,110.55880788069307,89.05054744357274,0,0,105.02975768800002,72.09022125087424,25.004999500099974,0
85.7962703152066,0,0,0,0,0,100.36059983878135,0,0,111.46299834474219,88.64113040795452,0,0,108.05669808022083,72.29280738773394,21.10094784600919,0
81.0586207630009,0,0,0,0,0,100.40418317978589,0,0,108.50345616615168,88.89460051094217,0,0,106.25441167311595,71.17583859709698,27.17075633838705,0
80.05623023850174,0,0,0,0,0,100.31948963187563,0,0,109.9829532245793,89.05054744357274,0,0,107.07474025184464,70.71951640106145,28.146935890075138,0
50.32891812864648,0,0,0,0,0,105.42888598481917,0,0,110.55880788069307,89.87213138676528,0,0,105.9681555940274,58.96185207403173,20.5,0
78.00801240898271,0,0,0,0,0,103.43717900252307,0,0,111.54483403546755,89.46088530749067,0,0,107.61621625015442,59.29797635670209,23.926972228010797,0
70.22819946431775,0,0,0,0,0,104.30723848324239,0,0,111.95646475304586,89.87213138676528,0,0,108.4665847162157,58.23443998185266,24.515301344262525,0
0,0,0,0,0,0,106.30145812734649,0,0,110.96959042909008,91.52595260361949,0,0,109.288608738514,57.97628825649328,24.13503677229434,37.074249823833256
56.18051263561058,0,0,0,0,0,104.3467776215442,0,0,111.15754585272202,94.04786015641186,0,0,109.57303500405563,62.69968101992226,21.587033144922902,29.34706118165838
81.59656855530139,0,0,0,0,0,103.39245620450265,0,0,113.51761977772438,92.65527507918802,0,0,108.05669808022083,60.41522986797286,25.985572920372565,0
84.68323328735151,0,0,0,0,0,108.37435120913067,0,0,112.94356998076518,92.65527507918802,0,0,110.39587854625734,61.58327695080865,23.16246964380094,0
83.04366321399846,0,0,0,0,0,106.38138934982942,0,0,111.95646475304586,92.65527507918802,0,0,111.78662710718129,60.00833275470999,0,0
82.10511555317366,0,0,0,0,0,108.29589096544707,0,0,111.23061628886177,93.76166594083107,0,0,112.0714058089752,60.00833275470999,0,31.400636936215164
77.36439749652291,0,0,0,0,0,105.34348579765148,0,0,113.68487146494031,98.4733466477097,14.142135623730951,0,108.4665847162157,65.79513659838392,0,0
7.0,0,52.0,0,0,0,110.40946517396051,0,0,113.6001760562016,95.13148795220224,0,0,110.67971810589327,63.105071111599266,0,0
87.19661690685024,0,51.478150704935004,0,0,0,112.40217969416786,0,0,114.58621208504974,112.30872628607271,0,0,108.4665847162157,62.44397488949594,0,23.0
83.48652585896721,0,0,0,0,0,111.40578979568342,0,0,115.57248807566617,96.93425607080296,0,0,109.85900054160332,66.00189391222042,0,0
82.85227818231675,0,0,0,0,0,113.39863314872892,0,0,114.09316368652418,97.65244492586962,12.0,0,111.37549102024197,62.90071541723512,17.11724276862369,0
82.10511555317366,0,0,0,0,0,113.39863314872892,0,0,113.10724998867225,97.65244492586962,0,0,111.66131827987702,56.00223209837265,19.525624189766635,0
80.01562347441904,0,0,0,0,66.40783086353596,114.39514849852681,0,0,97.16480844420988,101.25709851659784,14.0,0,113.46365056704283,47.270498199193966,0,0
73.05477397131553,0,0,0,0,0,117.42657280190033,0,0,87.96590248499699,99.16904759046544,0,0,111.50336317797773,45.31004303683677,20.0124960961895,0
80.95677859203639,0,0,0,0,0,118.46623991669526,0,0,88.11923740024082,100.40542814011602,0,0,112.48222081733628,47.67074574621211,22.073740054644116,0
6.18465843842649,0,0,0,0,0,117.3850501554606,0,0,90.09439494219383,100.68763578513501,0,0,112.0714058089752,47.73101716913227,26.196373794859472,0
0,0,0,0,0,0,119.41942890501528,0,0,89.10667763978185,103.1746092796091,12.0,0,106.25441167311595,46.61544808322666,19.6468827043885,0
80.48757668112515,0,61.326992425847855,0,0,0,118.4229707446997,0,0,90.93404203047393,103.03640133467395,0,0,113.17795721782576,46.61544808322666,24.73863375370596,0
84.77027781009096,0,0,0,0,0,118.4229707446997,0,0,92.07062506576133,102.0649303139918,8.0,0,111.22162559502536,49.76946855251722,23.648467180770936,0
82.86132994346639,0,0,0,0,0,119.41942890501528,0,0,91.92388155425118,103.46496991735899,18.0,0,111.09117876771315,48.78780585351221,26.68332812825267,0
80.95677859203639,0,59.09314681077663,0,0,0,120.41594578792295,0,0,93.70832406995656,104.29285689825551,12.0,0,111.66131827987702,48.84669896727925,27.892651361962706,0
84.74963126763443,0,0,0,0,0,122.45101061240777,0,0,94.1235889668472,105.95871837654512,0,0,110.26898929436145,48.386465049639654,25.144581921360317,0
81.28037893612455,0,61.654278034861456,0,0,0,122.40914998479485,0,0,94.04786015641186,105.32093808925175,12.165525060596439,0,111.25196627475849,51.07837115648854,23.769728648009426,0
81.74503042999005,0,0,0,0,0,123.4908903522847,0,0,95.1892851112981,107.61505470890214,13.0,0,112.19848483825439,49.96248592694322,29.95413160150032,0
86.67467911679859,0,0,0,0,0,126.43674307731911,0,0,95.1892851112981,106.78014796768171,15.0,0,112.76745984547138,51.62363799656123,28.442925306655784,0
84.50443775329198,0,58.96185207403173,0,0,0,125.44022480847202,0,0,96.17692030835673,106.54224514247858,0,0,110.39587854625734,51.73490117899134,30.220026472523152,0
90.00694417654674,0,0,0,0,0,125.4830665866913,0,0,97.24325169388362,106.78014796768171,15.132745950421556,0,110.26898929436145,53.387732673339855,27.892651361962706,0
85.73505700703768,0,0,0,0,0,128.4299419917334,0,0,97.16480844420988,107.07007051459338,0,0,107.89810007595129,54.42655601817921,28.146935890075138,0
86.97700845625813,0,0,0,0,0,125.57467897629681,0,0,97.16480844420988,108.16653826391968,0,0,107.20307831401111,52.0,26.92582403567252,0
